ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0019693,ribose phosphate metabolic process,332,-0.30510454959969424,-1.6040152813798294,1.02450045647892e-5,0.001186763030783709,0.0010300357308092793,1555,"tags=17%, list=11%, signal=15%",19139/11941/23971/16969/76654/12015/328099/68375/23918/18519/67130/14433/56217/19082/15251/11534/74747/16418/21428/18605/13806/11565/54369/14381/69719/16000/14679/18642/319801/67414/17720/170768/80914/78830/108079/99586/331623/229363/638251/231903/68837/22247/18584/67054/231327/11639/14121/103988/11931/16548/22262/230163/110095/225913/18770/14751
GO:0006094,gluconeogenesis,92,-0.4371329753884989,-1.9383643356981084,1.0682201774723534e-5,0.0011953794639830047,0.0010375142533425813,1617,"tags=32%, list=12%, signal=28%",14571/140858/67863/18519/14433/11450/19082/15251/252870/68734/13806/14815/17842/18113/15378/213053/67078/13194/68054/14711/14385/67800/231691/14718/14121/16847/103988/230163/14751
GO:0032651,regulation of interleukin-1 beta production,83,0.5050526906397342,2.007026910590762,1.1806594237254811e-5,0.0012962749408789763,0.0011250851867000713,2863,"tags=46%, list=21%, signal=37%",12491/11829/16007/12370/13653/13610/22418/83433/56644/13051/15507/20698/19261/24088/623121/236312/100040462/21929/66222/14727/15950/170744/216799/16956/21926/14728/20302/17951/12363/230738/12775/21899/100033459/22177/383619/226691/56501/14062
GO:0006112,energy reserve metabolic process,92,-0.4358938077714908,-1.9328695356029524,1.2572811316064621e-5,0.001354836834225556,0.0011759132299118528,1044,"tags=22%, list=8%, signal=20%",15289/18605/11652/17842/16000/66849/18679/232493/18642/105651/14711/216558/14385/11651/16847/103988/16548/244416/110095/77596
GO:0006163,purine nucleotide metabolic process,388,-0.2942307945044188,-1.573358767327686,1.6636961061909845e-5,0.0017601904803500616,0.0015277347210534628,1617,"tags=17%, list=12%, signal=15%",14571/58805/19139/11941/23971/16969/12015/328099/68375/23918/18519/70789/67130/14433/56217/19082/15251/11534/333433/216188/74747/16418/21428/18605/13806/107747/74023/11565/54369/14381/16000/74637/14679/18642/319801/67414/218756/110208/21881/17720/15483/170768/78830/108079/331623/229363/638251/107766/231903/68837/18584/67054/231327/11639/14121/103988/11931/16548/19895/22262/17436/230163/100705/225913/18770/14751
GO:0071216,cellular response to biotic stimulus,223,0.3828019262881682,1.7511352219311218,1.7360267691709812e-5,0.001803917816036775,0.0015656873004666104,2334,"tags=32%, list=17%, signal=27%",12491/19368/231086/15360/18828/20296/15945/18787/56792/110794/18671/19204/22418/100702/13844/83433/626578/55932/56644/13051/56338/100689/98256/238871/217304/57783/107765/21897/12334/19261/24088/72269/14469/16365/319236/20312/216161/56722/235527/21929/20310/22352/14825/18036/22038/216799/22059/11622/20963/76681/73914/21926/17079/12514/20779/230594/17329/14728/12475/12010/12523/60533/18128/26362/80859/22169/56744/108960/17087/20128/230738
GO:0032731,positive regulation of interleukin-1 beta production,55,0.5615454494528023,2.058263649013558,1.8821792381907642e-05,0.0019214738573740452,0.0016677185567570243,2720,"tags=45%, list=20%, signal=37%",12491/16007/12370/13653/22418/56644/15507/24088/623121/236312/100040462/15950/170744/216799/16956/21926/20302/17951/12363/12775/21899/100033459/22177/383619/226691
GO:0032611,interleukin-1 beta production,89,0.48398682773333057,1.9448664077758857,2.1354522544127742e-5,0.00201951302107528,0.0017528103897611624,2863,"tags=45%, list=21%, signal=36%",12491/11829/16007/12370/13653/13610/22418/83433/56644/13051/15507/20698/19261/24088/623121/236312/100040462/21929/66222/14727/15950/170744/216799/16956/21926/14728/20302/17951/106869/12363/230738/12775/21899/98365/100033459/22177/383619/226691/56501/14062
GO:0071222,cellular response to lipopolysaccharide,190,0.3945151724836952,1.775000826878624,2.127311931693073e-5,0.00201951302107528,0.0017528103897611624,2334,"tags=33%, list=17%, signal=28%",12491/19368/231086/15360/18828/20296/15945/18787/56792/110794/18671/19204/22418/100702/13844/83433/626578/55932/13051/100689/98256/238871/217304/57783/107765/12334/19261/14469/16365/319236/20312/216161/56722/235527/21929/20310/22352/14825/18036/22038/216799/76681/73914/21926/17079/12514/20779/230594/17329/14728/12475/12010/12523/60533/26362/80859/22169/56744/108960/17087/20128/230738
GO:0030198,extracellular matrix organization,247,0.36720218218871026,1.6979120956836589,2.151740974508805e-5,0.00201951302107528,0.0017528103897611624,2813,"tags=36%, list=20%, signal=29%",16780/17381/19016/72043/16007/71914/94352/56348/67896/12825/11504/12843/17386/12406/12833/12826/12827/50706/241639/12842/58994/23794/26432/17390/14230/12831/12306/107581/234407/214685/239337/208177/23876/12832/17181/21810/99011/16854/18034/100952/240725/13078/102693/101401/16578/216725/12830/114249/241226/13040/71893/12305/17385/268396/74777/12837/13110/56429/16772/20586/16949/21926/234911/76293/12818/26561/240913/399558/11568/58859/235130/18128/22431/18595/77794/224697/14219/18822/17527/109254/545893/71890/13717/30060/279028/18073/78892/26427
GO:0043062,extracellular structure organization,247,0.36720218218871026,1.6979120956836589,2.151740974508805e-5,0.00201951302107528,0.0017528103897611624,2813,"tags=36%, list=20%, signal=29%",16780/17381/19016/72043/16007/71914/94352/56348/67896/12825/11504/12843/17386/12406/12833/12826/12827/50706/241639/12842/58994/23794/26432/17390/14230/12831/12306/107581/234407/214685/239337/208177/23876/12832/17181/21810/99011/16854/18034/100952/240725/13078/102693/101401/16578/216725/12830/114249/241226/13040/71893/12305/17385/268396/74777/12837/13110/56429/16772/20586/16949/21926/234911/76293/12818/26561/240913/399558/11568/58859/235130/18128/22431/18595/77794/224697/14219/18822/17527/109254/545893/71890/13717/30060/279028/18073/78892/26427
GO:0045229,external encapsulating structure organization,247,0.36720218218871026,1.6979120956836589,2.151740974508805e-5,0.00201951302107528,0.0017528103897611624,2813,"tags=36%, list=20%, signal=29%",16780/17381/19016/72043/16007/71914/94352/56348/67896/12825/11504/12843/17386/12406/12833/12826/12827/50706/241639/12842/58994/23794/26432/17390/14230/12831/12306/107581/234407/214685/239337/208177/23876/12832/17181/21810/99011/16854/18034/100952/240725/13078/102693/101401/16578/216725/12830/114249/241226/13040/71893/12305/17385/268396/74777/12837/13110/56429/16772/20586/16949/21926/234911/76293/12818/26561/240913/399558/11568/58859/235130/18128/22431/18595/77794/224697/14219/18822/17527/109254/545893/71890/13717/30060/279028/18073/78892/26427
GO:0045861,negative regulation of proteolysis,241,-0.3270091265403027,-1.6622747026769555,2.2277591942248328e-5,0.0020576715478086193,0.0017859295929642017,1901,"tags=29%, list=14%, signal=25%",20111/20700/13001/74996/23950/11798/15160/68135/77006/67025/59083/217847/108143/68581/68845/20588/20423/12550/20714/16426/234069/20717/268591/17395/14433/18054/65019/380780/252870/12401/17002/70369/16427/100503670/20317/56353/20115/14061/80750/22339/22370/12258/30940/66333/11287/224650/16600/16424/68077/20703/18708/68054/20702/11826/545622/11905/239510/16625/13205/30948/56373/11699/209378/16425/16644/11651/17837/385643/53614
GO:0006090,pyruvate metabolic process,122,-0.40318849411335245,-1.882040229096398,2.3957270923239004e-5,0.0021782399922238714,0.0018905754258174464,1616,"tags=25%, list=12%, signal=23%",58805/22333/16969/18519/14433/70266/19082/15251/74747/16418/21428/18605/13806/16000/18642/319801/235339/170768/108079/68263/68837/231691/14121/103988/16548/228026/17436/230163/225913/18770/14751
GO:0006368,transcription elongation by RNA polymerase II,101,-0.42081811867989344,-1.9008771775951319,2.659439473772483e-5,0.0023808120458280123,0.002066395238082651,4080,"tags=50%, list=29%, signal=36%",75613/66266/66505/234959/66923/433702/20933/70625/20922/107951/76246/58230/12454/19014/53890/57314/319955/66317/67224/20924/68705/74427/69920/27224/20926/66126/235626/54624/16825/192231/11545/69562/223527/20423/234069/114741/52609/252870/381379/21399/12455/26896/12387/73473/72515/21401/58523/28015/103551/12005/27632
GO:0046364,monosaccharide biosynthetic process,103,-0.4172194576566056,-1.896212371925048,2.777634668054194e-5,0.0024489478990011144,0.0021255328767661916,1839,"tags=32%, list=13%, signal=28%",19733/11911/14571/140858/67863/18519/14433/11450/19082/15251/252870/68734/13806/14815/17842/18113/15378/14381/213053/67078/13194/110208/68054/14711/14385/67800/231691/14718/14121/16847/103988/230163/14751
GO:0015718,monocarboxylic acid transport,131,0.4342155521716917,1.8456785949782877,2.8283435215954045e-5,0.002456437455546815,0.002132033341180636,1782,"tags=28%, list=13%, signal=25%",12491/13117/666168/100040843/74114/26457/11520/22228/18670/14079/53357/19016/76408/26357/14081/26874/12623/55951/26458/20503/12895/12738/21825/12140/17869/19300/20517/67452/20519/14719/330962/384783/216974/382044/16952/20963/21926
GO:0009135,purine nucleoside diphosphate metabolic process,107,-0.4181725743302495,-1.925850864848102,2.9746268412544472e-5,0.0024727647984656613,0.0021462044487727578,1616,"tags=25%, list=12%, signal=22%",58805/16969/12015/18519/14433/56217/19082/15251/74747/16418/21428/18605/13806/16000/18642/319801/170768/108079/68837/11639/14121/103988/16548/230163/225913/18770/14751
GO:0009179,purine ribonucleoside diphosphate metabolic process,107,-0.4181725743302495,-1.925850864848102,2.9746268412544472e-5,0.0024727647984656613,0.0021462044487727578,1616,"tags=25%, list=12%, signal=22%",58805/16969/12015/18519/14433/56217/19082/15251/74747/16418/21428/18605/13806/16000/18642/319801/170768/108079/68837/11639/14121/103988/16548/230163/225913/18770/14751
GO:0051168,nuclear export,154,-0.36744536996271615,-1.7890450010842878,2.9586638671245275e-5,0.0024727647984656613,0.0021462044487727578,3233,"tags=36%, list=23%, signal=28%",12578/329506/70579/72322/72170/236732/67842/66231/192170/56398/218210/12317/16589/13684/353258/56488/268420/18763/66244/57258/19386/97112/20926/22196/224092/71810/73666/235626/19069/110750/22627/18148/223527/170762/20054/234069/13211/20383/21681/109095/19247/16418/231452/13726/66874/73473/75788/107939/28075/223332/65246/234733/28114/69823/279706/73192
GO:0016052,carbohydrate catabolic process,160,-0.3739521028376757,-1.813427855207326,3.04504670131407e-5,0.0024956516556262774,0.0021660688025062873,1617,"tags=24%, list=12%, signal=21%",14571/58805/16969/12015/18519/14433/19082/15251/17939/15289/74747/16418/21428/18605/13806/16000/18679/18642/105651/319801/110208/12492/15483/170768/78830/108079/12091/68837/14121/103988/16548/244416/230163/110095/225913/14667/18770/14751
GO:0009132,nucleoside diphosphate metabolic process,123,-0.40106722382193016,-1.878607820261131,3.29838746382575e-5,0.0026657384238891724,0.0023136934285725073,1700,"tags=25%, list=12%, signal=22%",67528/58805/16969/12015/18519/14433/56217/19082/15251/74747/16418/21428/18605/13806/69719/16000/18642/319801/170768/108079/68837/22247/20135/11639/14121/103988/16548/230163/225913/18770/14751
GO:0006091,generation of precursor metabolites and energy,442,-0.27135670122660766,-1.462097889645967,3.492719071344674e-5,0.0027841277090622815,0.0024164478881487732,1631,"tags=17%, list=12%, signal=15%",18432/14571/58805/19139/16969/18810/67876/53601/68375/12064/212933/67863/18519/67130/14433/73467/19082/15251/15289/216188/74747/16418/21428/18605/11652/13806/11814/107747/20463/17842/14381/16000/26459/66849/18679/74637/66972/14194/64602/232493/18642/105651/319801/235339/74450/110208/68077/12974/21881/17720/15483/170768/14711/78830/108079/216558/14385/68263/11651/68837/11639/14718/14121/16847/103988/16548/244416/19895/230163/100705/110095/225913/77596/18770/14751
GO:0043470,regulation of carbohydrate catabolic process,68,-0.4809220007709426,-2.020059194558395,3.6131268268105955e-5,0.002828093780094107,0.0024546076748386,1616,"tags=31%, list=12%, signal=27%",58805/16969/18519/19082/15251/15289/74747/16418/21428/16000/18679/105651/319801/12492/15483/78830/108079/14121/103988/244416/230163
GO:0032732,positive regulation of interleukin-1 production,62,0.5265648802898832,1.974614671370508,3.645077049442482e-5,0.002828093780094107,0.0024546076748386,2720,"tags=42%, list=20%, signal=34%",12491/16007/12370/13653/22418/56644/15507/24088/623121/236312/100040462/15950/170744/216799/16956/21926/20302/17951/12363/16859/12775/21899/100033459/22177/383619/226691
GO:0005977,glycogen metabolic process,81,-0.4464968528570263,-1.92901874730039,3.7049513157161516e-5,0.002836725224493722,0.002462099226150429,1044,"tags=22%, list=8%, signal=21%",15289/18605/11652/16000/66849/18679/232493/18642/105651/14711/216558/14385/11651/16847/103988/16548/244416/110095
GO:0050777,negative regulation of immune response,164,0.40902461167852144,1.8032014143915391,3.774675943373967e-5,0.002852576534349755,0.0024758571669594386,2962,"tags=40%, list=21%, signal=32%",16852/17381/19016/16453/23960/12825/67526/14775/83433/105352/73205/20723/246727/246730/235587/20877/80861/16854/12772/24110/26904/16365/623121/236312/64817/74748/100040462/21929/14727/16643/217303/15950/16190/434341/15216/11622/16952/73914/14204/15170/218460/14728/17221/60533/56045/100038882/56744/15223/230738/18712/109934/16331/105855/16859/56335/20375/100033459/12509/226691/12768/66294/22631/16197/63953/114643/19264
GO:0051304,chromosome separation,76,0.4978823550444782,1.9339381095258892,3.939239032204761e-5,0.002938773324153783,0.0025506705636327183,3454,"tags=51%, list=25%, signal=39%",74335/68014/268697/332110/107995/56150/229841/76044/66977/20877/14211/59008/105988/21973/208628/70385/68612/76464/11799/18817/22038/12235/75430/214444/22137/22680/66442/70799/215387/67052/12236/68501/70099/67141/101706/78658/68298/235661/52276
GO:0007088,regulation of mitotic nuclear division,104,0.44937011189636367,1.8511755465192827,4.081821459072473e-5,0.0030065973506762933,0.0026095375563797104,3454,"tags=48%, list=25%, signal=36%",74335/18023/12223/68014/268697/58994/107995/56150/229841/66977/108907/20877/98733/18596/20698/59008/208628/70385/68612/18226/17345/76464/11799/18817/13874/12235/57028/75430/214444/21926/108912/12649/22137/18591/21802/13614/22680/23980/66442/70799/105837/12537/67052/12236/22629/68501/67141/78309/235661/52276
GO:0048285,organelle fission,407,0.3236821722303993,1.5653881949673156,4.358353331386392e-5,0.003170157254417177,0.0027514972742094614,3304,"tags=34%, list=24%, signal=27%",18631/11430/22228/19016/74335/18023/12223/170789/68014/12877/52432/268697/17864/22418/78267/19298/58994/332110/19361/19355/107995/72549/233406/56150/70772/229841/76044/66977/100502766/108907/214901/72119/54194/20877/18140/12534/98733/18596/14211/20698/54392/381318/19364/59008/105988/21973/623474/209737/60530/208628/76850/110033/70385/68612/102920/22417/12617/18226/19362/74377/51944/69129/17345/54141/76464/50883/65114/11799/18817/13179/13874/12235/73804/57028/12448/26934/19366/22187/212514/75430/214444/21926/16571/108912/52023/75178/89867/68942/70218/67177/12442/66140/14609/12649/68549/18005/22137/18591/71819/21802/56742/67121/13614/22680/23980/20878/232933/237781/230861/18028/218294/51810/17865/16581/66442/211651/17762/70799/74187/105837/215387/192176/234857/234094/12537/16551/67203/67052/67849/15944/12236/12704/22629/68501/70099/67141/70435/101706/78309/14087
GO:0002237,response to molecule of bacterial origin,306,0.34917022350165067,1.6410241222985882,4.435460010981075e-5,0.003186412568382577,0.0027656058651965173,2689,"tags=34%, list=19%, signal=28%",12491/19368/231086/15360/102635290/18828/18104/20296/15945/18787/56792/110794/14261/18671/14775/19204/22418/100702/13844/83433/12833/626578/55932/13051/100689/109731/15446/98256/238871/217304/57783/107765/20568/21897/14284/12334/18034/56615/19261/24088/14469/16365/319236/20312/216161/625249/56722/235527/21423/14281/21929/20310/22352/332579/14825/18036/11757/22038/269855/216799/11622/12273/76681/66166/73914/12737/21926/17079/12514/20779/20851/230594/17329/14728/12475/12010/12523/14609/60533/18128/26362/80859/22169/56744/108960/27364/12363/17087/20128/230738/18173/13614/109934/16859/12775/11647/21899/20375/19219/54196/79464/279028/17084
GO:0043086,negative regulation of catalytic activity,417,-0.2750990429399051,-1.4757588927368916,4.729924661994684e-5,0.0033565160497740325,0.002913244997208022,1901,"tags=24%, list=14%, signal=21%",20111/16413/26365/20700/24056/74996/23950/70769/11798/15160/230126/67025/24066/75296/14869/59083/18148/19263/217847/68581/68845/18810/19720/12156/12389/20714/56334/16426/11806/234069/56468/18519/20597/20717/268591/19271/17395/14433/11450/18054/65019/380780/12401/17002/70369/16427/100503670/68606/69754/14154/19777/20317/20115/11814/21754/74023/64144/18569/15461/22339/22370/19281/24015/12258/11287/14870/100037258/319801/97998/16600/225884/110893/15357/16424/20703/68054/20702/11826/231103/13197/110532/11905/19211/624219/71902/16625/13205/30948/11699/209378/69847/16425/16644/11651/17837/108911/16847/12367/53614
